"id","ip_usuario","tipo_movimiento","origen","elementos_involucrados","fecha_hora","comenario"
"254","192.168.1.26","1","Newsletter","Home_Page","2025-11-04 00:30:00","Inicio de sesion"
"255","192.168.1.26","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-04 00:30:34","Navegando catalogo"
"256","192.168.1.26","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-04 00:30:56","Navegando catalogo"
"257","192.168.1.26","3","Newsletter","vista_Zapatillas_Urban","2025-11-04 00:31:28","Navegando catalogo"
"258","192.168.1.26","2","Newsletter","btn_agregar_carrito","2025-11-04 00:31:30","Interaccion interfaz"
"259","192.168.1.32","1","Instagram Bio","Home_Page","2025-11-04 03:04:00","Inicio de sesion"
"260","192.168.1.32","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-04 03:04:22","Navegando catalogo"
"261","192.168.1.32","2","Instagram Bio","img_zoom","2025-11-04 03:04:24","Interaccion interfaz"
"262","192.168.1.32","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-04 03:04:30","Navegando catalogo"
"263","192.168.1.32","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-04 03:04:50","Navegando catalogo"
"264","192.168.1.33","1","Instagram Bio","Home_Page","2025-11-04 03:58:00","Inicio de sesion"
"265","192.168.1.33","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-04 03:58:06","Navegando catalogo"
"266","192.168.1.33","2","Instagram Bio","img_zoom","2025-11-04 03:58:08","Interaccion interfaz"
"267","192.168.1.33","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-04 03:58:40","Navegando catalogo"
"268","192.168.1.33","2","Instagram Bio","btn_agregar_carrito","2025-11-04 03:58:42","Interaccion interfaz"
"269","192.168.1.22","1","Directo","Home_Page","2025-11-04 06:09:00","Inicio de sesion"
"270","192.168.1.22","3","Directo","vista_Vestido_Verano_Floral","2025-11-04 06:09:20","Navegando catalogo"
"271","192.168.1.22","2","Directo","btn_ver_tallas","2025-11-04 06:09:22","Interaccion interfaz"
"272","192.168.1.22","3","Directo","vista_Chaqueta_Cuero","2025-11-04 06:09:40","Navegando catalogo"
"273","192.168.1.22","3","Directo","vista_Camisa_Lino_Blanca","2025-11-04 06:10:09","Navegando catalogo"
"274","192.168.1.22","2","Directo","btn_ver_tallas","2025-11-04 06:10:11","Interaccion interfaz"
"275","192.168.1.22","3","Directo","vista_Jean_Slim_Negro","2025-11-04 06:10:35","Navegando catalogo"
"276","192.168.1.22","5","Directo","btn_cancelar_checkout","2025-11-04 06:11:00","Abandono en pago"
"277","192.168.1.47","1","Instagram Bio","Home_Page","2025-11-04 08:09:00","Inicio de sesion"
"278","192.168.1.47","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-04 08:09:35","Navegando catalogo"
"279","192.168.1.47","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-04 08:09:55","Navegando catalogo"
"280","192.168.1.1","1","Facebook","Home_Page","2025-11-04 10:53:00","Inicio de sesion"
"281","192.168.1.1","3","Facebook","vista_Vestido_Verano_Floral","2025-11-04 10:53:23","Navegando catalogo"
"282","192.168.1.1","2","Facebook","btn_agregar_carrito","2025-11-04 10:53:25","Interaccion interfaz"
"283","192.168.1.1","3","Facebook","vista_Chaqueta_Cuero","2025-11-04 10:53:33","Navegando catalogo"
"284","192.168.1.1","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-04 10:53:54","Navegando catalogo"
"285","192.168.1.1","2","Facebook","btn_ver_tallas","2025-11-04 10:53:56","Interaccion interfaz"
"286","192.168.1.1","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-04 10:54:05","Navegando catalogo"
"287","192.168.1.1","3","Facebook","vista_Chaqueta_Cuero","2025-11-04 10:54:13","Navegando catalogo"
"288","192.168.1.1","4","Facebook","btn_finalizar_pago_exitoso","2025-11-04 10:54:31","Venta Exitosa"
"289","192.168.1.18","1","Google Ads","Home_Page","2025-11-04 12:10:00","Inicio de sesion"
"290","192.168.1.18","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-04 12:10:36","Navegando catalogo"
"291","192.168.1.18","2","Google Ads","btn_agregar_carrito","2025-11-04 12:10:38","Interaccion interfaz"
"292","192.168.1.15","1","Google Ads","Home_Page","2025-11-04 14:05:00","Inicio de sesion"
"293","192.168.1.15","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-04 14:05:19","Navegando catalogo"
"294","192.168.1.15","2","Google Ads","img_zoom","2025-11-04 14:05:21","Interaccion interfaz"
"295","192.168.1.15","3","Google Ads","vista_Chaqueta_Cuero","2025-11-04 14:05:34","Navegando catalogo"
"296","192.168.1.35","1","Google Ads","Home_Page","2025-11-04 16:12:00","Inicio de sesion"
"297","192.168.1.35","3","Google Ads","vista_Zapatillas_Urban","2025-11-04 16:12:41","Navegando catalogo"
"298","192.168.1.35","3","Google Ads","vista_Chaqueta_Cuero","2025-11-04 16:13:24","Navegando catalogo"
"299","192.168.1.35","3","Google Ads","vista_Jean_Slim_Negro","2025-11-04 16:13:48","Navegando catalogo"
"300","192.168.1.3","1","Newsletter","Home_Page","2025-11-04 17:34:00","Inicio de sesion"
"301","192.168.1.3","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-04 17:34:20","Navegando catalogo"
"302","192.168.1.3","2","Newsletter","link_menu_hombres","2025-11-04 17:34:22","Interaccion interfaz"
"303","192.168.1.34","1","Google Ads","Home_Page","2025-11-04 18:59:00","Inicio de sesion"
"304","192.168.1.34","3","Google Ads","vista_Zapatillas_Urban","2025-11-04 18:59:22","Navegando catalogo"
"305","192.168.1.34","2","Google Ads","img_zoom","2025-11-04 18:59:24","Interaccion interfaz"
"306","192.168.1.34","3","Google Ads","vista_Jean_Slim_Negro","2025-11-04 18:59:39","Navegando catalogo"
"307","192.168.1.34","2","Google Ads","img_zoom","2025-11-04 18:59:41","Interaccion interfaz"
"308","192.168.1.34","3","Google Ads","vista_Zapatillas_Urban","2025-11-04 19:00:02","Navegando catalogo"
"309","192.168.1.34","2","Google Ads","link_menu_hombres","2025-11-04 19:00:04","Interaccion interfaz"
"310","192.168.1.36","1","Instagram Bio","Home_Page","2025-11-04 20:44:00","Inicio de sesion"
"311","192.168.1.36","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-04 20:44:16","Navegando catalogo"
"312","192.168.1.36","2","Instagram Bio","img_zoom","2025-11-04 20:44:18","Interaccion interfaz"
"313","192.168.1.36","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-04 20:44:29","Navegando catalogo"
"314","192.168.1.36","2","Instagram Bio","btn_agregar_carrito","2025-11-04 20:44:31","Interaccion interfaz"
"315","192.168.1.36","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-04 20:44:40","Navegando catalogo"
"316","192.168.1.36","3","Instagram Bio","vista_Vestido_Verano_Floral","2025-11-04 20:45:00","Navegando catalogo"
"317","192.168.1.36","2","Instagram Bio","link_menu_hombres","2025-11-04 20:45:02","Interaccion interfaz"
"318","192.168.1.36","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-04 20:45:13","Navegando catalogo"
"319","192.168.1.36","4","Instagram Bio","btn_finalizar_pago_exitoso","2025-11-04 20:45:37","Venta Exitosa"
"320","192.168.1.38","1","Directo","Home_Page","2025-11-04 22:51:00","Inicio de sesion"
"321","192.168.1.38","3","Directo","vista_Vestido_Verano_Floral","2025-11-04 22:51:24","Navegando catalogo"
"322","192.168.1.38","3","Directo","vista_Camisa_Lino_Blanca","2025-11-04 22:51:35","Navegando catalogo"
"323","192.168.1.38","3","Directo","vista_Camisa_Lino_Blanca","2025-11-04 22:52:19","Navegando catalogo"
"324","192.168.1.38","3","Directo","vista_Chaqueta_Cuero","2025-11-04 22:52:47","Navegando catalogo"
"325","192.168.1.38","3","Directo","vista_Zapatillas_Urban","2025-11-04 22:53:14","Navegando catalogo"
"326","192.168.1.38","4","Directo","btn_finalizar_pago_exitoso","2025-11-04 22:53:27","Venta Exitosa"
"327","192.168.1.26","1","Facebook","Home_Page","2025-11-05 01:37:00","Inicio de sesion"
"328","192.168.1.26","3","Facebook","vista_Zapatillas_Urban","2025-11-05 01:37:25","Navegando catalogo"
"329","192.168.1.26","3","Facebook","vista_Vestido_Verano_Floral","2025-11-05 01:38:04","Navegando catalogo"
"330","192.168.1.25","1","Instagram Bio","Home_Page","2025-11-05 03:37:00","Inicio de sesion"
"331","192.168.1.25","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 03:37:39","Navegando catalogo"
"332","192.168.1.25","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-05 03:38:23","Navegando catalogo"
"333","192.168.1.25","3","Instagram Bio","vista_Zapatillas_Urban","2025-11-05 03:38:30","Navegando catalogo"
"334","192.168.1.25","2","Instagram Bio","img_zoom","2025-11-05 03:38:32","Interaccion interfaz"
"335","192.168.1.28","1","Directo","Home_Page","2025-11-05 06:24:00","Inicio de sesion"
"336","192.168.1.28","3","Directo","vista_Camisa_Lino_Blanca","2025-11-05 06:24:14","Navegando catalogo"
"337","192.168.1.28","2","Directo","img_zoom","2025-11-05 06:24:16","Interaccion interfaz"
"338","192.168.1.28","3","Directo","vista_Zapatillas_Urban","2025-11-05 06:24:59","Navegando catalogo"
"339","192.168.1.28","2","Directo","btn_ver_tallas","2025-11-05 06:25:01","Interaccion interfaz"
"340","192.168.1.28","3","Directo","vista_Zapatillas_Urban","2025-11-05 06:25:14","Navegando catalogo"
"341","192.168.1.28","3","Directo","vista_Zapatillas_Urban","2025-11-05 06:25:57","Navegando catalogo"
"342","192.168.1.28","5","Directo","btn_cancelar_checkout","2025-11-05 06:26:20","Abandono en pago"
"343","192.168.1.18","1","Instagram Bio","Home_Page","2025-11-05 09:09:00","Inicio de sesion"
"344","192.168.1.18","3","Instagram Bio","vista_Camisa_Lino_Blanca","2025-11-05 09:09:43","Navegando catalogo"
"345","192.168.1.18","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 09:10:25","Navegando catalogo"
"346","192.168.1.18","2","Instagram Bio","btn_agregar_carrito","2025-11-05 09:10:27","Interaccion interfaz"
"347","192.168.1.1","1","Newsletter","Home_Page","2025-11-05 11:07:00","Inicio de sesion"
"348","192.168.1.1","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-05 11:07:11","Navegando catalogo"
"349","192.168.1.1","2","Newsletter","btn_ver_tallas","2025-11-05 11:07:13","Interaccion interfaz"
"350","192.168.1.23","1","Facebook","Home_Page","2025-11-05 11:58:00","Inicio de sesion"
"351","192.168.1.23","3","Facebook","vista_Zapatillas_Urban","2025-11-05 11:58:19","Navegando catalogo"
"352","192.168.1.23","2","Facebook","btn_ver_tallas","2025-11-05 11:58:21","Interaccion interfaz"
"353","192.168.1.23","3","Facebook","vista_Jean_Slim_Negro","2025-11-05 11:58:35","Navegando catalogo"
"354","192.168.1.23","2","Facebook","btn_ver_tallas","2025-11-05 11:58:37","Interaccion interfaz"
"355","192.168.1.23","3","Facebook","vista_Chaqueta_Cuero","2025-11-05 11:59:08","Navegando catalogo"
"356","192.168.1.23","3","Facebook","vista_Jean_Slim_Negro","2025-11-05 11:59:31","Navegando catalogo"
"357","192.168.1.23","5","Facebook","btn_cancelar_checkout","2025-11-05 12:00:11","Abandono en pago"
"358","192.168.1.12","1","Google Ads","Home_Page","2025-11-05 13:17:00","Inicio de sesion"
"359","192.168.1.12","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-05 13:17:22","Navegando catalogo"
"360","192.168.1.12","3","Google Ads","vista_Chaqueta_Cuero","2025-11-05 13:18:06","Navegando catalogo"
"361","192.168.1.12","2","Google Ads","img_zoom","2025-11-05 13:18:08","Interaccion interfaz"
"362","192.168.1.12","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-05 13:18:30","Navegando catalogo"
"363","192.168.1.12","2","Google Ads","img_zoom","2025-11-05 13:18:32","Interaccion interfaz"
"364","192.168.1.5","1","Facebook","Home_Page","2025-11-05 15:29:00","Inicio de sesion"
"365","192.168.1.5","3","Facebook","vista_Vestido_Verano_Floral","2025-11-05 15:29:31","Navegando catalogo"
"366","192.168.1.5","2","Facebook","link_menu_hombres","2025-11-05 15:29:33","Interaccion interfaz"
"367","192.168.1.5","3","Facebook","vista_Chaqueta_Cuero","2025-11-05 15:29:56","Navegando catalogo"
"368","192.168.1.5","2","Facebook","btn_agregar_carrito","2025-11-05 15:29:58","Interaccion interfaz"
"369","192.168.1.5","3","Facebook","vista_Zapatillas_Urban","2025-11-05 15:30:26","Navegando catalogo"
"370","192.168.1.5","2","Facebook","link_menu_hombres","2025-11-05 15:30:28","Interaccion interfaz"
"371","192.168.1.5","3","Facebook","vista_Camisa_Lino_Blanca","2025-11-05 15:30:40","Navegando catalogo"
"372","192.168.1.5","5","Facebook","btn_cancelar_checkout","2025-11-05 15:31:00","Abandono en pago"
"373","192.168.1.6","1","Directo","Home_Page","2025-11-05 16:33:00","Inicio de sesion"
"374","192.168.1.6","3","Directo","vista_Zapatillas_Urban","2025-11-05 16:33:26","Navegando catalogo"
"375","192.168.1.6","2","Directo","img_zoom","2025-11-05 16:33:28","Interaccion interfaz"
"376","192.168.1.6","3","Directo","vista_Camisa_Lino_Blanca","2025-11-05 16:33:56","Navegando catalogo"
"377","192.168.1.6","3","Directo","vista_Vestido_Verano_Floral","2025-11-05 16:34:27","Navegando catalogo"
"378","192.168.1.6","3","Directo","vista_Vestido_Verano_Floral","2025-11-05 16:35:04","Navegando catalogo"
"379","192.168.1.6","5","Directo","btn_cancelar_checkout","2025-11-05 16:35:53","Abandono en pago"
"380","192.168.1.44","1","Directo","Home_Page","2025-11-05 17:07:00","Inicio de sesion"
"381","192.168.1.44","3","Directo","vista_Chaqueta_Cuero","2025-11-05 17:07:16","Navegando catalogo"
"382","192.168.1.44","2","Directo","btn_agregar_carrito","2025-11-05 17:07:18","Interaccion interfaz"
"383","192.168.1.44","3","Directo","vista_Camisa_Lino_Blanca","2025-11-05 17:07:31","Navegando catalogo"
"384","192.168.1.44","2","Directo","img_zoom","2025-11-05 17:07:33","Interaccion interfaz"
"385","192.168.1.44","3","Directo","vista_Zapatillas_Urban","2025-11-05 17:07:59","Navegando catalogo"
"386","192.168.1.44","3","Directo","vista_Vestido_Verano_Floral","2025-11-05 17:08:11","Navegando catalogo"
"387","192.168.1.44","2","Directo","btn_ver_tallas","2025-11-05 17:08:13","Interaccion interfaz"
"388","192.168.1.44","5","Directo","btn_cancelar_checkout","2025-11-05 17:09:04","Abandono en pago"
"389","192.168.1.35","1","Instagram Bio","Home_Page","2025-11-05 20:01:00","Inicio de sesion"
"390","192.168.1.35","3","Instagram Bio","vista_Jean_Slim_Negro","2025-11-05 20:01:15","Navegando catalogo"
"391","192.168.1.35","2","Instagram Bio","link_menu_hombres","2025-11-05 20:01:17","Interaccion interfaz"
"392","192.168.1.35","3","Instagram Bio","vista_Chaqueta_Cuero","2025-11-05 20:01:59","Navegando catalogo"
"393","192.168.1.31","1","Newsletter","Home_Page","2025-11-05 22:46:00","Inicio de sesion"
"394","192.168.1.31","3","Newsletter","vista_Jean_Slim_Negro","2025-11-05 22:46:18","Navegando catalogo"
"395","192.168.1.31","3","Newsletter","vista_Vestido_Verano_Floral","2025-11-05 22:46:34","Navegando catalogo"
"396","192.168.1.31","2","Newsletter","link_menu_hombres","2025-11-05 22:46:36","Interaccion interfaz"
"397","192.168.1.31","3","Newsletter","vista_Zapatillas_Urban","2025-11-05 22:47:17","Navegando catalogo"
"398","192.168.1.31","2","Newsletter","link_menu_hombres","2025-11-05 22:47:19","Interaccion interfaz"
"399","192.168.1.25","1","Google Ads","Home_Page","2025-11-06 01:35:00","Inicio de sesion"
"400","192.168.1.25","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-06 01:35:30","Navegando catalogo"
"401","192.168.1.5","1","Google Ads","Home_Page","2025-11-06 03:47:00","Inicio de sesion"
"402","192.168.1.5","3","Google Ads","vista_Jean_Slim_Negro","2025-11-06 03:47:35","Navegando catalogo"
"403","192.168.1.5","2","Google Ads","btn_agregar_carrito","2025-11-06 03:47:37","Interaccion interfaz"
"404","192.168.1.5","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-06 03:48:18","Navegando catalogo"
"405","192.168.1.5","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-06 03:48:55","Navegando catalogo"
"406","192.168.1.5","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-06 03:49:27","Navegando catalogo"
"407","192.168.1.5","2","Google Ads","btn_agregar_carrito","2025-11-06 03:49:29","Interaccion interfaz"
"408","192.168.1.5","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-06 03:49:40","Navegando catalogo"
"409","192.168.1.5","2","Google Ads","img_zoom","2025-11-06 03:49:42","Interaccion interfaz"
"410","192.168.1.5","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-06 03:50:16","Venta Exitosa"
"411","192.168.1.19","1","Google Ads","Home_Page","2025-11-06 05:12:00","Inicio de sesion"
"412","192.168.1.19","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-06 05:12:30","Navegando catalogo"
"413","192.168.1.19","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-06 05:12:59","Navegando catalogo"
"414","192.168.1.19","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-06 05:13:37","Navegando catalogo"
"415","192.168.1.19","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-06 05:14:11","Navegando catalogo"
"416","192.168.1.19","3","Google Ads","vista_Chaqueta_Cuero","2025-11-06 05:14:30","Navegando catalogo"
"417","192.168.1.19","2","Google Ads","img_zoom","2025-11-06 05:14:32","Interaccion interfaz"
"418","192.168.1.19","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-06 05:15:22","Venta Exitosa"
"419","192.168.1.38","1","Newsletter","Home_Page","2025-11-06 07:45:00","Inicio de sesion"
"420","192.168.1.38","3","Newsletter","vista_Zapatillas_Urban","2025-11-06 07:45:41","Navegando catalogo"
"421","192.168.1.8","1","Google Ads","Home_Page","2025-11-06 09:51:00","Inicio de sesion"
"422","192.168.1.8","3","Google Ads","vista_Chaqueta_Cuero","2025-11-06 09:51:38","Navegando catalogo"
"423","192.168.1.34","1","Newsletter","Home_Page","2025-11-06 11:50:00","Inicio de sesion"
"424","192.168.1.34","3","Newsletter","vista_Chaqueta_Cuero","2025-11-06 11:50:41","Navegando catalogo"
"425","192.168.1.34","3","Newsletter","vista_Zapatillas_Urban","2025-11-06 11:51:03","Navegando catalogo"
"426","192.168.1.34","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-06 11:51:43","Navegando catalogo"
"427","192.168.1.34","2","Newsletter","btn_agregar_carrito","2025-11-06 11:51:45","Interaccion interfaz"
"428","192.168.1.20","1","Google Ads","Home_Page","2025-11-06 14:40:00","Inicio de sesion"
"429","192.168.1.20","3","Google Ads","vista_Zapatillas_Urban","2025-11-06 14:40:43","Navegando catalogo"
"430","192.168.1.20","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-06 14:40:57","Navegando catalogo"
"431","192.168.1.20","3","Google Ads","vista_Jean_Slim_Negro","2025-11-06 14:41:04","Navegando catalogo"
"432","192.168.1.20","2","Google Ads","btn_agregar_carrito","2025-11-06 14:41:06","Interaccion interfaz"
"433","192.168.1.20","3","Google Ads","vista_Camisa_Lino_Blanca","2025-11-06 14:41:50","Navegando catalogo"
"434","192.168.1.20","2","Google Ads","link_menu_hombres","2025-11-06 14:41:52","Interaccion interfaz"
"435","192.168.1.20","3","Google Ads","vista_Vestido_Verano_Floral","2025-11-06 14:42:16","Navegando catalogo"
"436","192.168.1.20","4","Google Ads","btn_finalizar_pago_exitoso","2025-11-06 14:42:47","Venta Exitosa"
"437","192.168.1.9","1","Newsletter","Home_Page","2025-11-06 14:50:00","Inicio de sesion"
"438","192.168.1.9","3","Newsletter","vista_Camisa_Lino_Blanca","2025-11-06 14:50:19","Navegando catalogo"
